"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","HHWEALTH","FINAN","USD","A","2019",123408.6,
"CAN","HHWEALTH","FINAN","USD","A","2020",133667.6,
"CAN","HHWEALTH","FINAN","USD","A","2021",145235.1,
"CAN","HHWEALTH","FINAN","USD","A","2022",135880.4,
"CZE","HHWEALTH","FINAN","USD","A","1995",14564.29,
"CZE","HHWEALTH","FINAN","USD","A","1996",15159.93,
"CZE","HHWEALTH","FINAN","USD","A","1997",16119.25,
"CZE","HHWEALTH","FINAN","USD","A","1998",16691.45,
"CZE","HHWEALTH","FINAN","USD","A","1999",16763.7,
"CZE","HHWEALTH","FINAN","USD","A","2000",16155.81,
"CZE","HHWEALTH","FINAN","USD","A","2001",17322.55,
"CZE","HHWEALTH","FINAN","USD","A","2002",17786.81,
"CZE","HHWEALTH","FINAN","USD","A","2003",15200.43,
"CZE","HHWEALTH","FINAN","USD","A","2004",15434.61,
"CZE","HHWEALTH","FINAN","USD","A","2005",15767.53,
"CZE","HHWEALTH","FINAN","USD","A","2006",16583.45,
"CZE","HHWEALTH","FINAN","USD","A","2007",18062.14,
"CZE","HHWEALTH","FINAN","USD","A","2008",18726.63,
"CZE","HHWEALTH","FINAN","USD","A","2009",19775.78,
"CZE","HHWEALTH","FINAN","USD","A","2010",21113.62,
"CZE","HHWEALTH","FINAN","USD","A","2011",22385.03,
"CZE","HHWEALTH","FINAN","USD","A","2012",24344.8,
"CZE","HHWEALTH","FINAN","USD","A","2013",27175.45,
"CZE","HHWEALTH","FINAN","USD","A","2014",28301.12,
"CZE","HHWEALTH","FINAN","USD","A","2015",29846.78,
"CZE","HHWEALTH","FINAN","USD","A","2016",33215.88,
"CZE","HHWEALTH","FINAN","USD","A","2017",35022.73,
"CZE","HHWEALTH","FINAN","USD","A","2018",37920.66,
"CZE","HHWEALTH","FINAN","USD","A","2019",41580.97,
"CZE","HHWEALTH","FINAN","USD","A","2020",45907.57,
"CZE","HHWEALTH","FINAN","USD","A","2021",46994.66,
"CZE","HHWEALTH","FINAN","USD","A","2022",49670.35,
"DNK","HHWEALTH","FINAN","USD","A","1995",15388.62,
"DNK","HHWEALTH","FINAN","USD","A","1996",17214.3,
"DNK","HHWEALTH","FINAN","USD","A","1997",20861.63,
"DNK","HHWEALTH","FINAN","USD","A","1998",21949.58,
"DNK","HHWEALTH","FINAN","USD","A","1999",26387.41,
"DNK","HHWEALTH","FINAN","USD","A","2000",27327.31,
"DNK","HHWEALTH","FINAN","USD","A","2001",23275.91,
"DNK","HHWEALTH","FINAN","USD","A","2002",21710.9,
"DNK","HHWEALTH","FINAN","USD","A","2003",24295.26,
"DNK","HHWEALTH","FINAN","USD","A","2004",28502.4,
"DNK","HHWEALTH","FINAN","USD","A","2005",40581.37,
"DNK","HHWEALTH","FINAN","USD","A","2006",46800.17,
"DNK","HHWEALTH","FINAN","USD","A","2007",43930.89,
"DNK","HHWEALTH","FINAN","USD","A","2008",30628.99,
"DNK","HHWEALTH","FINAN","USD","A","2009",39217.11,
"DNK","HHWEALTH","FINAN","USD","A","2010",48285.76,
"DNK","HHWEALTH","FINAN","USD","A","2011",49153.68,
"DNK","HHWEALTH","FINAN","USD","A","2012",58963.75,
"DNK","HHWEALTH","FINAN","USD","A","2013",63902.38,
"DNK","HHWEALTH","FINAN","USD","A","2014",73069.38,
"DNK","HHWEALTH","FINAN","USD","A","2015",80016.41,
"DNK","HHWEALTH","FINAN","USD","A","2016",115825.5,
"DNK","HHWEALTH","FINAN","USD","A","2017",125431.1,
"DNK","HHWEALTH","FINAN","USD","A","2018",122493.6,
"DNK","HHWEALTH","FINAN","USD","A","2019",146556.9,
"DNK","HHWEALTH","FINAN","USD","A","2020",162771.2,
"DNK","HHWEALTH","FINAN","USD","A","2021",205156.2,
"DNK","HHWEALTH","FINAN","USD","A","2022",190458.9,
"FIN","HHWEALTH","FINAN","USD","A","1995",6717.313,
"FIN","HHWEALTH","FINAN","USD","A","1996",8436.887,
"FIN","HHWEALTH","FINAN","USD","A","1997",10599.02,
"FIN","HHWEALTH","FINAN","USD","A","1998",13235.21,
"FIN","HHWEALTH","FINAN","USD","A","1999",18120.48,
"FIN","HHWEALTH","FINAN","USD","A","2000",19799.79,
"FIN","HHWEALTH","FINAN","USD","A","2001",18267.88,
"FIN","HHWEALTH","FINAN","USD","A","2002",16854.72,
"FIN","HHWEALTH","FINAN","USD","A","2003",18759.49,
"FIN","HHWEALTH","FINAN","USD","A","2004",20016.86,
"FIN","HHWEALTH","FINAN","USD","A","2005",21943.09,
"FIN","HHWEALTH","FINAN","USD","A","2006",23756.03,
"FIN","HHWEALTH","FINAN","USD","A","2007",23394.52,
"FIN","HHWEALTH","FINAN","USD","A","2008",17599.15,
"FIN","HHWEALTH","FINAN","USD","A","2009",22217.22,
"FIN","HHWEALTH","FINAN","USD","A","2010",25344.21,
"FIN","HHWEALTH","FINAN","USD","A","2011",21534.14,
"FIN","HHWEALTH","FINAN","USD","A","2012",23799.09,
"FIN","HHWEALTH","FINAN","USD","A","2013",27887.37,
"FIN","HHWEALTH","FINAN","USD","A","2014",30383.8,
"FIN","HHWEALTH","FINAN","USD","A","2015",31736.23,
"FIN","HHWEALTH","FINAN","USD","A","2016",32717.85,
"FIN","HHWEALTH","FINAN","USD","A","2017",34164.67,
"FIN","HHWEALTH","FINAN","USD","A","2018",31890.03,
"FIN","HHWEALTH","FINAN","USD","A","2019",37253,
"FIN","HHWEALTH","FINAN","USD","A","2020",40922.14,
"FIN","HHWEALTH","FINAN","USD","A","2021",47303.24,
"FRA","HHWEALTH","FINAN","USD","A","1995",21514.4,
"FRA","HHWEALTH","FINAN","USD","A","1996",26202.38,
"FRA","HHWEALTH","FINAN","USD","A","1997",28376.69,
"FRA","HHWEALTH","FINAN","USD","A","1998",30624.09,
"FRA","HHWEALTH","FINAN","USD","A","1999",35199.94,
"FRA","HHWEALTH","FINAN","USD","A","2000",36860.28,
"FRA","HHWEALTH","FINAN","USD","A","2001",35291.23,
"FRA","HHWEALTH","FINAN","USD","A","2002",34710.21,
"FRA","HHWEALTH","FINAN","USD","A","2003",35573.21,
"FRA","HHWEALTH","FINAN","USD","A","2004",37065.53,
"FRA","HHWEALTH","FINAN","USD","A","2005",40117.11,
"FRA","HHWEALTH","FINAN","USD","A","2006",45666.33,
"FRA","HHWEALTH","FINAN","USD","A","2007",47421.02,
"FRA","HHWEALTH","FINAN","USD","A","2008",41725.71,
"FRA","HHWEALTH","FINAN","USD","A","2009",45980.08,
"FRA","HHWEALTH","FINAN","USD","A","2010",49275.3,
"FRA","HHWEALTH","FINAN","USD","A","2011",49869.23,
"FRA","HHWEALTH","FINAN","USD","A","2012",53223.84,
"FRA","HHWEALTH","FINAN","USD","A","2013",57474.21,
"FRA","HHWEALTH","FINAN","USD","A","2014",59818.88,
"FRA","HHWEALTH","FINAN","USD","A","2015",63290.67,
"FRA","HHWEALTH","FINAN","USD","A","2016",69918.91,
"FRA","HHWEALTH","FINAN","USD","A","2017",73995.41,
"FRA","HHWEALTH","FINAN","USD","A","2018",72276.45,
"FRA","HHWEALTH","FINAN","USD","A","2019",85327.71,
"FRA","HHWEALTH","FINAN","USD","A","2020",90216.35,
"FRA","HHWEALTH","FINAN","USD","A","2021",97900.69,
"FRA","HHWEALTH","FINAN","USD","A","2022",93048.69,
"DEU","HHWEALTH","FINAN","USD","A","1995",17508.44,
"DEU","HHWEALTH","FINAN","USD","A","1996",18965.08,
"DEU","HHWEALTH","FINAN","USD","A","1997",20927.29,
"DEU","HHWEALTH","FINAN","USD","A","1998",22717.67,
"DEU","HHWEALTH","FINAN","USD","A","1999",25376.64,
"DEU","HHWEALTH","FINAN","USD","A","2000",26076.36,
"DEU","HHWEALTH","FINAN","USD","A","2001",27460.98,
"DEU","HHWEALTH","FINAN","USD","A","2002",27123.68,
"DEU","HHWEALTH","FINAN","USD","A","2003",30376.57,
"DEU","HHWEALTH","FINAN","USD","A","2004",33380.77,
"DEU","HHWEALTH","FINAN","USD","A","2005",36787.77,
"DEU","HHWEALTH","FINAN","USD","A","2006",38122.57,
"DEU","HHWEALTH","FINAN","USD","A","2007",42298.09,
"DEU","HHWEALTH","FINAN","USD","A","2008",40504.15,
"DEU","HHWEALTH","FINAN","USD","A","2009",43684.8,
"DEU","HHWEALTH","FINAN","USD","A","2010",46806.32,
"DEU","HHWEALTH","FINAN","USD","A","2011",48200.26,
"DEU","HHWEALTH","FINAN","USD","A","2012",51572.77,
"DEU","HHWEALTH","FINAN","USD","A","2013",55681.56,
"DEU","HHWEALTH","FINAN","USD","A","2014",59347.38,
"DEU","HHWEALTH","FINAN","USD","A","2015",61681.38,
"DEU","HHWEALTH","FINAN","USD","A","2016",66606.88,
"DEU","HHWEALTH","FINAN","USD","A","2017",71396.33,
"DEU","HHWEALTH","FINAN","USD","A","2018",73473.06,
"DEU","HHWEALTH","FINAN","USD","A","2019",80922.93,
"DEU","HHWEALTH","FINAN","USD","A","2020",87328.79,
"DEU","HHWEALTH","FINAN","USD","A","2021",94296.05,
"GRC","HHWEALTH","FINAN","USD","A","1995",15304.95,
"GRC","HHWEALTH","FINAN","USD","A","1996",16013.77,
"GRC","HHWEALTH","FINAN","USD","A","1997",19185,
"GRC","HHWEALTH","FINAN","USD","A","1998",23095.24,
"GRC","HHWEALTH","FINAN","USD","A","1999",34230.47,
"GRC","HHWEALTH","FINAN","USD","A","2000",26455.9,
"GRC","HHWEALTH","FINAN","USD","A","2001",23199.43,
"GRC","HHWEALTH","FINAN","USD","A","2002",20240.83,
"GRC","HHWEALTH","FINAN","USD","A","2003",20315.05,
"GRC","HHWEALTH","FINAN","USD","A","2004",21736.2,
"GRC","HHWEALTH","FINAN","USD","A","2005",25343.56,
"GRC","HHWEALTH","FINAN","USD","A","2006",27144.9,
"GRC","HHWEALTH","FINAN","USD","A","2007",27089.79,
"GRC","HHWEALTH","FINAN","USD","A","2008",18046.99,
"GRC","HHWEALTH","FINAN","USD","A","2009",19065.56,
"GRC","HHWEALTH","FINAN","USD","A","2010",13129.25,
"GRC","HHWEALTH","FINAN","USD","A","2011",10865.58,
"GRC","HHWEALTH","FINAN","USD","A","2012",11688.96,
"GRC","HHWEALTH","FINAN","USD","A","2013",18629.58,
"GRC","HHWEALTH","FINAN","USD","A","2014",20369.48,
"GRC","HHWEALTH","FINAN","USD","A","2015",20589.81,
"GRC","HHWEALTH","FINAN","USD","A","2016",21459,
"GRC","HHWEALTH","FINAN","USD","A","2017",25092.38,
"GRC","HHWEALTH","FINAN","USD","A","2018",22062.18,
"GRC","HHWEALTH","FINAN","USD","A","2019",27605.45,
"GRC","HHWEALTH","FINAN","USD","A","2020",29606.57,
"GRC","HHWEALTH","FINAN","USD","A","2021",32524.63,
"GRC","HHWEALTH","FINAN","USD","A","2022",35601.09,
"HUN","HHWEALTH","FINAN","USD","A","1995",5007.918,
"HUN","HHWEALTH","FINAN","USD","A","1996",5493.782,
"HUN","HHWEALTH","FINAN","USD","A","1997",5924.118,
"HUN","HHWEALTH","FINAN","USD","A","1998",6613.403,
"HUN","HHWEALTH","FINAN","USD","A","1999",7365.78,
"HUN","HHWEALTH","FINAN","USD","A","2000",8142.764,
"HUN","HHWEALTH","FINAN","USD","A","2001",8924.651,
"HUN","HHWEALTH","FINAN","USD","A","2002",9467.908,
"HUN","HHWEALTH","FINAN","USD","A","2003",9773.075,
"HUN","HHWEALTH","FINAN","USD","A","2004",10234.33,
"HUN","HHWEALTH","FINAN","USD","A","2005",11322.79,
"HUN","HHWEALTH","FINAN","USD","A","2006",12571.62,
"HUN","HHWEALTH","FINAN","USD","A","2007",13154.65,
"HUN","HHWEALTH","FINAN","USD","A","2008",12514.82,
"HUN","HHWEALTH","FINAN","USD","A","2009",14378.57,
"HUN","HHWEALTH","FINAN","USD","A","2010",15395.75,
"HUN","HHWEALTH","FINAN","USD","A","2011",16843.05,
"HUN","HHWEALTH","FINAN","USD","A","2012",18987.54,
"HUN","HHWEALTH","FINAN","USD","A","2013",21226.84,
"HUN","HHWEALTH","FINAN","USD","A","2014",23238.91,
"HUN","HHWEALTH","FINAN","USD","A","2015",26136.67,
"HUN","HHWEALTH","FINAN","USD","A","2016",29042.61,
"HUN","HHWEALTH","FINAN","USD","A","2017",31363.92,
"HUN","HHWEALTH","FINAN","USD","A","2018",34254.67,
"HUN","HHWEALTH","FINAN","USD","A","2019",37592.91,
"HUN","HHWEALTH","FINAN","USD","A","2020",41056.72,
"HUN","HHWEALTH","FINAN","USD","A","2021",43798.84,
"ISL","HHWEALTH","FINAN","USD","A","2003",27389.06,
"ISL","HHWEALTH","FINAN","USD","A","2014",63014.35,
"ISL","HHWEALTH","FINAN","USD","A","2015",71490.84,
"ISL","HHWEALTH","FINAN","USD","A","2016",80884.8,
"ISL","HHWEALTH","FINAN","USD","A","2017",104977.8,
"ISL","HHWEALTH","FINAN","USD","A","2018",103155.1,
"ISL","HHWEALTH","FINAN","USD","A","2019",113466.7,
"ISL","HHWEALTH","FINAN","USD","A","2020",116604,
"ISL","HHWEALTH","FINAN","USD","A","2021",130946.1,
"IRL","HHWEALTH","FINAN","USD","A","2001",32345.31,
"IRL","HHWEALTH","FINAN","USD","A","2002",29159.83,
"IRL","HHWEALTH","FINAN","USD","A","2003",30272.23,
"IRL","HHWEALTH","FINAN","USD","A","2004",31304.53,
"IRL","HHWEALTH","FINAN","USD","A","2005",30428.09,
"IRL","HHWEALTH","FINAN","USD","A","2006",31495.66,
"IRL","HHWEALTH","FINAN","USD","A","2007",24551.67,
"IRL","HHWEALTH","FINAN","USD","A","2008",16137.72,
"IRL","HHWEALTH","FINAN","USD","A","2009",22600.91,
"IRL","HHWEALTH","FINAN","USD","A","2010",29191.22,
"IRL","HHWEALTH","FINAN","USD","A","2011",30151.15,
"IRL","HHWEALTH","FINAN","USD","A","2012",36059.24,
"IRL","HHWEALTH","FINAN","USD","A","2013",39536.46,
"IRL","HHWEALTH","FINAN","USD","A","2014",48015.05,
"IRL","HHWEALTH","FINAN","USD","A","2015",53399.94,
"IRL","HHWEALTH","FINAN","USD","A","2016",59107.28,
"IRL","HHWEALTH","FINAN","USD","A","2017",61209.43,
"IRL","HHWEALTH","FINAN","USD","A","2018",63053.87,
"IRL","HHWEALTH","FINAN","USD","A","2019",70772.66,
"IRL","HHWEALTH","FINAN","USD","A","2020",81566.7,
"IRL","HHWEALTH","FINAN","USD","A","2021",93047.09,
"IRL","HHWEALTH","FINAN","USD","A","2022",90232.05,
"ITA","HHWEALTH","FINAN","USD","A","1995",34906.17,
"ITA","HHWEALTH","FINAN","USD","A","1996",37291.18,
"ITA","HHWEALTH","FINAN","USD","A","1997",42861.11,
"ITA","HHWEALTH","FINAN","USD","A","1998",49597.28,
"ITA","HHWEALTH","FINAN","USD","A","1999",53367.56,
"ITA","HHWEALTH","FINAN","USD","A","2000",57356.49,
"ITA","HHWEALTH","FINAN","USD","A","2001",55353.39,
"ITA","HHWEALTH","FINAN","USD","A","2002",56166.21,
"ITA","HHWEALTH","FINAN","USD","A","2003",56516.47,
"ITA","HHWEALTH","FINAN","USD","A","2004",58667.53,
"ITA","HHWEALTH","FINAN","USD","A","2005",64898.23,
"ITA","HHWEALTH","FINAN","USD","A","2006",73029.23,
"ITA","HHWEALTH","FINAN","USD","A","2007",68102.73,
"ITA","HHWEALTH","FINAN","USD","A","2008",65186.36,
"ITA","HHWEALTH","FINAN","USD","A","2009",64768.67,
"ITA","HHWEALTH","FINAN","USD","A","2010",62181.59,
"ITA","HHWEALTH","FINAN","USD","A","2011",61219.91,
"ITA","HHWEALTH","FINAN","USD","A","2012",68150.17,
"ITA","HHWEALTH","FINAN","USD","A","2013",71688.24,
"ITA","HHWEALTH","FINAN","USD","A","2014",74681.02,
"ITA","HHWEALTH","FINAN","USD","A","2015",77623.66,
"ITA","HHWEALTH","FINAN","USD","A","2016",82091.68,
"ITA","HHWEALTH","FINAN","USD","A","2017",87711.36,
"ITA","HHWEALTH","FINAN","USD","A","2018",83833.52,
"ITA","HHWEALTH","FINAN","USD","A","2019",95935.66,
"ITA","HHWEALTH","FINAN","USD","A","2020",103079.8,
"ITA","HHWEALTH","FINAN","USD","A","2021",115271.2,
"ITA","HHWEALTH","FINAN","USD","A","2022",111419.3,
"JPN","HHWEALTH","FINAN","USD","A","1995",45947.1,
"JPN","HHWEALTH","FINAN","USD","A","1996",47410.83,
"JPN","HHWEALTH","FINAN","USD","A","1997",49330.79,
"JPN","HHWEALTH","FINAN","USD","A","1998",51724.76,
"JPN","HHWEALTH","FINAN","USD","A","1999",56220.38,
"JPN","HHWEALTH","FINAN","USD","A","2000",59459.58,
"JPN","HHWEALTH","FINAN","USD","A","2001",61599.8,
"JPN","HHWEALTH","FINAN","USD","A","2002",64406.81,
"JPN","HHWEALTH","FINAN","USD","A","2003",67679,
"JPN","HHWEALTH","FINAN","USD","A","2004",71031.02,
"JPN","HHWEALTH","FINAN","USD","A","2005",78607.2,
"JPN","HHWEALTH","FINAN","USD","A","2006",83255.91,
"JPN","HHWEALTH","FINAN","USD","A","2007",80487.84,
"JPN","HHWEALTH","FINAN","USD","A","2008",79981.72,
"JPN","HHWEALTH","FINAN","USD","A","2009",84374.26,
"JPN","HHWEALTH","FINAN","USD","A","2010",88543.15,
"JPN","HHWEALTH","FINAN","USD","A","2011",93626.25,
"JPN","HHWEALTH","FINAN","USD","A","2012",101492.1,
"JPN","HHWEALTH","FINAN","USD","A","2013",107009.6,
"JPN","HHWEALTH","FINAN","USD","A","2014",110819.7,
"JPN","HHWEALTH","FINAN","USD","A","2015",110171.5,
"JPN","HHWEALTH","FINAN","USD","A","2016",110540.1,
"JPN","HHWEALTH","FINAN","USD","A","2017",115249.5,
"JPN","HHWEALTH","FINAN","USD","A","2018",115685.2,
"JPN","HHWEALTH","FINAN","USD","A","2019",113034.5,
"JPN","HHWEALTH","FINAN","USD","A","2020",126253.8,
"JPN","HHWEALTH","FINAN","USD","A","2021",131108,
"JPN","HHWEALTH","FINAN","USD","A","2022",139100.5,
"KOR","HHWEALTH","FINAN","USD","A","2008",21701.03,
"KOR","HHWEALTH","FINAN","USD","A","2009",25892.13,
"KOR","HHWEALTH","FINAN","USD","A","2010",29016.09,
"KOR","HHWEALTH","FINAN","USD","A","2011",28843.85,
"KOR","HHWEALTH","FINAN","USD","A","2012",31669.35,
"KOR","HHWEALTH","FINAN","USD","A","2013",33293.19,
"KOR","HHWEALTH","FINAN","USD","A","2014",36269.99,
"KOR","HHWEALTH","FINAN","USD","A","2015",40215.46,
"KOR","HHWEALTH","FINAN","USD","A","2016",41461.73,
"KOR","HHWEALTH","FINAN","USD","A","2017",44189.57,
"KOR","HHWEALTH","FINAN","USD","A","2018",44092.8,
"KOR","HHWEALTH","FINAN","USD","A","2019",47422.5,
"KOR","HHWEALTH","FINAN","USD","A","2020",57164.43,
"KOR","HHWEALTH","FINAN","USD","A","2021",60535.27,
"KOR","HHWEALTH","FINAN","USD","A","2022",61936.59,
"LUX","HHWEALTH","FINAN","USD","A","1995",35606.38,
"LUX","HHWEALTH","FINAN","USD","A","1996",37514.67,
"LUX","HHWEALTH","FINAN","USD","A","1997",40461.89,
"LUX","HHWEALTH","FINAN","USD","A","1998",40421.58,
"LUX","HHWEALTH","FINAN","USD","A","1999",40338.48,
"LUX","HHWEALTH","FINAN","USD","A","2000",44469.29,
"LUX","HHWEALTH","FINAN","USD","A","2001",46443.34,
"LUX","HHWEALTH","FINAN","USD","A","2002",47958.66,
"LUX","HHWEALTH","FINAN","USD","A","2003",52945,
"LUX","HHWEALTH","FINAN","USD","A","2004",59152.84,
"LUX","HHWEALTH","FINAN","USD","A","2005",60420.78,
"LUX","HHWEALTH","FINAN","USD","A","2006",67653.95,
"LUX","HHWEALTH","FINAN","USD","A","2007",74157.03,
"LUX","HHWEALTH","FINAN","USD","A","2008",78306.59,
"LUX","HHWEALTH","FINAN","USD","A","2009",86841.54,
"LUX","HHWEALTH","FINAN","USD","A","2010",87964.05,
"LUX","HHWEALTH","FINAN","USD","A","2011",83584.19,
"LUX","HHWEALTH","FINAN","USD","A","2012",83350.37,
"LUX","HHWEALTH","FINAN","USD","A","2013",90203.9,
"LUX","HHWEALTH","FINAN","USD","A","2014",99088.77,
"LUX","HHWEALTH","FINAN","USD","A","2015",105629.5,
"LUX","HHWEALTH","FINAN","USD","A","2016",110498,
"LUX","HHWEALTH","FINAN","USD","A","2017",109405.4,
"LUX","HHWEALTH","FINAN","USD","A","2018",109170.3,
"LUX","HHWEALTH","FINAN","USD","A","2019",121111.1,
"LUX","HHWEALTH","FINAN","USD","A","2020",121227.4,
"LUX","HHWEALTH","FINAN","USD","A","2021",130013.7,
"NLD","HHWEALTH","FINAN","USD","A","1995",39965.4,
"NLD","HHWEALTH","FINAN","USD","A","1996",41965.46,
"NLD","HHWEALTH","FINAN","USD","A","1997",44162.39,
"NLD","HHWEALTH","FINAN","USD","A","1998",45934.85,
"NLD","HHWEALTH","FINAN","USD","A","1999",49275.51,
"NLD","HHWEALTH","FINAN","USD","A","2000",51790.82,
"NLD","HHWEALTH","FINAN","USD","A","2001",49974.46,
"NLD","HHWEALTH","FINAN","USD","A","2002",49785.62,
"NLD","HHWEALTH","FINAN","USD","A","2003",49991.2,
"NLD","HHWEALTH","FINAN","USD","A","2004",50230.7,
"NLD","HHWEALTH","FINAN","USD","A","2005",53065.95,
"NLD","HHWEALTH","FINAN","USD","A","2006",53043.46,
"NLD","HHWEALTH","FINAN","USD","A","2007",50883.43,
"NLD","HHWEALTH","FINAN","USD","A","2008",57893.96,
"NLD","HHWEALTH","FINAN","USD","A","2009",57485.58,
"NLD","HHWEALTH","FINAN","USD","A","2010",63704.23,
"NLD","HHWEALTH","FINAN","USD","A","2011",74113.35,
"NLD","HHWEALTH","FINAN","USD","A","2012",82751.3,
"NLD","HHWEALTH","FINAN","USD","A","2013",84278.99,
"NLD","HHWEALTH","FINAN","USD","A","2014",102390,
"NLD","HHWEALTH","FINAN","USD","A","2015",109262.5,
"NLD","HHWEALTH","FINAN","USD","A","2016",122342.9,
"NLD","HHWEALTH","FINAN","USD","A","2017",122912.8,
"NLD","HHWEALTH","FINAN","USD","A","2018",125801.6,
"NLD","HHWEALTH","FINAN","USD","A","2019",146348.8,
"NLD","HHWEALTH","FINAN","USD","A","2020",167740.3,
"NLD","HHWEALTH","FINAN","USD","A","2021",163243.3,
"NLD","HHWEALTH","FINAN","USD","A","2022",133412,
"NOR","HHWEALTH","FINAN","USD","A","1995",6754.709,
"NOR","HHWEALTH","FINAN","USD","A","1996",7879.206,
"NOR","HHWEALTH","FINAN","USD","A","1997",9482.525,
"NOR","HHWEALTH","FINAN","USD","A","1998",9209.617,
"NOR","HHWEALTH","FINAN","USD","A","1999",11132.67,
"NOR","HHWEALTH","FINAN","USD","A","2000",11958.35,
"NOR","HHWEALTH","FINAN","USD","A","2001",11054.66,
"NOR","HHWEALTH","FINAN","USD","A","2002",10770.46,
"NOR","HHWEALTH","FINAN","USD","A","2003",11735.1,
"NOR","HHWEALTH","FINAN","USD","A","2004",13029.1,
"NOR","HHWEALTH","FINAN","USD","A","2005",15650.48,
"NOR","HHWEALTH","FINAN","USD","A","2006",17840.38,
"NOR","HHWEALTH","FINAN","USD","A","2007",18258.93,
"NOR","HHWEALTH","FINAN","USD","A","2008",15081.13,
"NOR","HHWEALTH","FINAN","USD","A","2009",17205.26,
"NOR","HHWEALTH","FINAN","USD","A","2010",17356.17,
"NOR","HHWEALTH","FINAN","USD","A","2011",16306.74,
"NOR","HHWEALTH","FINAN","USD","A","2012",17390.19,
"NOR","HHWEALTH","FINAN","USD","A","2013",19312.26,
"NOR","HHWEALTH","FINAN","USD","A","2014",20781.42,
"NOR","HHWEALTH","FINAN","USD","A","2015",20738.37,
"NOR","HHWEALTH","FINAN","USD","A","2016",21623.24,
"NOR","HHWEALTH","FINAN","USD","A","2017",24404.46,
"NOR","HHWEALTH","FINAN","USD","A","2018",23837.72,
"NOR","HHWEALTH","FINAN","USD","A","2019",27737.12,
"NOR","HHWEALTH","FINAN","USD","A","2020",31852.59,
"NOR","HHWEALTH","FINAN","USD","A","2021",39169.75,
"NOR","HHWEALTH","FINAN","USD","A","2022",39717.38,
"POL","HHWEALTH","FINAN","USD","A","1995",2473.516,
"POL","HHWEALTH","FINAN","USD","A","1996",2546.918,
"POL","HHWEALTH","FINAN","USD","A","1997",3133.08,
"POL","HHWEALTH","FINAN","USD","A","1998",4070.738,
"POL","HHWEALTH","FINAN","USD","A","1999",4380.606,
"POL","HHWEALTH","FINAN","USD","A","2000",4511.77,
"POL","HHWEALTH","FINAN","USD","A","2001",4447.376,
"POL","HHWEALTH","FINAN","USD","A","2002",4770.114,
"POL","HHWEALTH","FINAN","USD","A","2003",7537.081,
"POL","HHWEALTH","FINAN","USD","A","2004",7845.559,
"POL","HHWEALTH","FINAN","USD","A","2005",8676.009,
"POL","HHWEALTH","FINAN","USD","A","2006",9508.558,
"POL","HHWEALTH","FINAN","USD","A","2007",10456.44,
"POL","HHWEALTH","FINAN","USD","A","2008",8052.187,
"POL","HHWEALTH","FINAN","USD","A","2009",9142.18,
"POL","HHWEALTH","FINAN","USD","A","2010",10220.41,
"POL","HHWEALTH","FINAN","USD","A","2011",10696.93,
"POL","HHWEALTH","FINAN","USD","A","2012",12680.83,
"POL","HHWEALTH","FINAN","USD","A","2013",13955.71,
"POL","HHWEALTH","FINAN","USD","A","2014",15340.52,
"POL","HHWEALTH","FINAN","USD","A","2015",16693.8,
"POL","HHWEALTH","FINAN","USD","A","2016",19006.68,
"POL","HHWEALTH","FINAN","USD","A","2017",19760.32,
"POL","HHWEALTH","FINAN","USD","A","2018",20713.25,
"POL","HHWEALTH","FINAN","USD","A","2019",22213.5,
"POL","HHWEALTH","FINAN","USD","A","2020",26286.31,
"POL","HHWEALTH","FINAN","USD","A","2021",27682.15,
"POL","HHWEALTH","FINAN","USD","A","2022",28142.08,
"PRT","HHWEALTH","FINAN","USD","A","1995",15577.38,
"PRT","HHWEALTH","FINAN","USD","A","1996",15522.17,
"PRT","HHWEALTH","FINAN","USD","A","1997",16160.74,
"PRT","HHWEALTH","FINAN","USD","A","1998",17689.17,
"PRT","HHWEALTH","FINAN","USD","A","1999",18875.55,
"PRT","HHWEALTH","FINAN","USD","A","2000",19881.31,
"PRT","HHWEALTH","FINAN","USD","A","2001",20221.54,
"PRT","HHWEALTH","FINAN","USD","A","2002",19837.59,
"PRT","HHWEALTH","FINAN","USD","A","2003",20666.88,
"PRT","HHWEALTH","FINAN","USD","A","2004",22092.7,
"PRT","HHWEALTH","FINAN","USD","A","2005",23382.85,
"PRT","HHWEALTH","FINAN","USD","A","2006",25719.92,
"PRT","HHWEALTH","FINAN","USD","A","2007",26197.45,
"PRT","HHWEALTH","FINAN","USD","A","2008",25599.73,
"PRT","HHWEALTH","FINAN","USD","A","2009",27872.48,
"PRT","HHWEALTH","FINAN","USD","A","2010",28934.8,
"PRT","HHWEALTH","FINAN","USD","A","2011",28328.45,
"PRT","HHWEALTH","FINAN","USD","A","2012",29824.76,
"PRT","HHWEALTH","FINAN","USD","A","2013",33021.73,
"PRT","HHWEALTH","FINAN","USD","A","2014",35308.37,
"PRT","HHWEALTH","FINAN","USD","A","2015",37105.47,
"PRT","HHWEALTH","FINAN","USD","A","2016",39265.91,
"PRT","HHWEALTH","FINAN","USD","A","2017",41753.8,
"PRT","HHWEALTH","FINAN","USD","A","2018",43969.5,
